school_name,team_id,event,rank,time,swimmer,year,meet
Augustana (SD),10007690,100 Breast,4,1:08.10,Laura Lindsay,,Augie Winter Invitational
Augustana (SD),10007690,100 Breast,5,1:08.99,Brianna Ridpath,,Augie Winter Invitational
Augustana (SD),10007690,100 Breast,6,1:10.95,Jocelyn Dirksen,,Augie Winter Invitational
Augustana (SD),10007690,100 Breast,7,1:17.50,Avery Ryder,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,100 Fly,1,58.27,Kierstyn Nelson,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,2,58.53,Lenja Osborne,,Augustana vs. Omaha
Augustana (SD),10007690,100 Fly,3,58.79,Ava Brogren,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,4,59.16,Maggie Lombardi,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,5,59.21,Brianna Ridpath,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,6,59.22,Nathalia Silva,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,7,59.30,Gracin Larson,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,8,59.98,Sofia Ospina Betancur,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,9,1:00.95,Addison Pavek,,Augie Winter Invitational
Augustana (SD),10007690,100 Fly,10,1:00.98,Jisella Haskamp,,Augie Winter Invitational
Augustana (SD),10007690,100 Free,1,52.87,Nathalia Silva,,Augie Winter Invitational
Augustana (SD),10007690,100 Free,2,53.43,Madelyn Buck,,Augustana vs. Omaha
Augustana (SD),10007690,100 Free,3,53.76,Margaret Reed,,Augie Winter Invitational
Augustana (SD),10007690,100 Free,4,53.83,Maria Preuss,,Augustana (SD) vs. Sioux Falls
Augustana (SD),10007690,100 Free,5,54.55,Avery Schuh,,Augustana vs. Omaha
Augustana (SD),10007690,100 Free,6,54.64,Sofia Hein,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,100 Free,7,55.20,Ylva Konings,,Augie Winter Invitational
Augustana (SD),10007690,100 Free,8,55.24,Tova Blikre,,Augie Winter Invitational
Augustana (SD),10007690,100 Free,9,55.39,Ava Brogren,,Beagle Bunch versus The World
Augustana (SD),10007690,100 Free,10,55.49,Kierstyn Nelson,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,1000 Free,1,10:52.46,Margaret Reed,,Augie Winter Invitational
Augustana (SD),10007690,1000 Free,2,10:53.43,Ylva Konings,,Augustana vs. Omaha
Augustana (SD),10007690,1000 Free,3,10:53.58,Abbegael Nynas,,Augustana vs. Omaha
Augustana (SD),10007690,1000 Free,4,11:13.51,Gaja Valant,,Augustana vs. Omaha
Augustana (SD),10007690,1000 Free,5,11:15.16,Payton Kollmorgen,,Augie Winter Invitational
Augustana (SD),10007690,1000 Free,6,11:17.36,Sofia Ospina Betancur,,Augie Winter Invitational
Augustana (SD),10007690,1000 Free,7,11:19.76,Audrey Johnson,,Augie Winter Invitational
Augustana (SD),10007690,1000 Free,8,11:25.22,Tova Blikre,,South Dakota State vs. Augustana (SD)
Augustana (SD),10007690,1650 Free,1,18:04.07,Margaret Reed,,Augie Winter Invitational
Augustana (SD),10007690,1650 Free,2,18:19.33,Abbegael Nynas,,Augie Winter Invitational
Augustana (SD),10007690,1650 Free,3,18:37.01,Ylva Konings,,Augie Winter Invitational
Augustana (SD),10007690,1650 Free,4,18:37.39,Payton Kollmorgen,,Augie Winter Invitational
Augustana (SD),10007690,1650 Free,5,18:42.29,Sofia Ospina Betancur,,Augie Winter Invitational
Augustana (SD),10007690,1650 Free,6,18:47.38,Audrey Johnson,,Augie Winter Invitational
Augustana (SD),10007690,1650 Free,7,19:02.27,Gaja Valant,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,1,2:06.26,Nathalia Silva,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,2,2:07.06,Ella Ward-Zeller,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,200 Back,3,2:07.88,Gracin Larson,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,4,2:08.07,Ashley Peterson,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,5,2:08.26,Abbegael Nynas,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,6,2:09.37,Maggie Lombardi,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,7,2:09.94,Tova Blikre,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,8,2:11.50,Addison Pavek,,Augie Winter Invitational
Augustana (SD),10007690,200 Back,9,2:15.74,Gaja Valant,,Augie Winter Invitational
Augustana (SD),10007690,200 Breast,1,2:22.96,Ava Brogren,,Augie Winter Invitational
Augustana (SD),10007690,200 Breast,2,2:24.28,Maria Preuss,,Augie Winter Invitational
Augustana (SD),10007690,200 Breast,3,2:24.95,Jisella Haskamp,,Augie Winter Invitational
Augustana (SD),10007690,200 Breast,4,2:28.57,Maija Kangas,,Augie Winter Invitational
Augustana (SD),10007690,200 Breast,5,2:29.26,Laura Lindsay,,Augustana vs. Omaha
Augustana (SD),10007690,200 Breast,6,2:31.42,Brianna Ridpath,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,200 Breast,7,2:35.49,Jocelyn Dirksen,,Augie Winter Invitational
Augustana (SD),10007690,200 Breast,8,2:39.82,Payton Kollmorgen,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,1,2:09.64,Sofia Ospina Betancur,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,2,2:13.73,Addison Pavek,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,3,2:14.46,Kierstyn Nelson,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,4,2:14.95,Maggie Lombardi,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,5,2:15.97,Lenja Osborne,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,6,2:16.27,Brianna Ridpath,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,7,2:21.33,Audrey Johnson,,Augie Winter Invitational
Augustana (SD),10007690,200 Fly,8,2:23.74,Jocelyn Dirksen,,Augie Winter Invitational
Augustana (SD),10007690,200 Free,1,1:55.94,Margaret Reed,,Augie Winter Invitational
Augustana (SD),10007690,200 Free,2,1:57.99,Tova Blikre,,Augie Winter Invitational
Augustana (SD),10007690,200 Free,3,1:58.48,Maija Kangas,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,200 Free,4,1:59.28,Nathalia Silva,,Augustana (SD) vs. Sioux Falls
Augustana (SD),10007690,200 Free,5,1:59.42,Abbegael Nynas,,Augie Winter Invitational
Augustana (SD),10007690,200 Free,6,1:59.66,Sofia Hein,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,200 Free,7,2:00.80,Ava Brogren,,South Dakota State vs. Augustana (SD)
Augustana (SD),10007690,200 Free,8,2:01.31,Ylva Konings,,Augustana (SD) vs. Sioux Falls
Augustana (SD),10007690,200 Free,9,2:01.53,Madelyn Buck,,Augie Winter Invitational
Augustana (SD),10007690,200 Free,10,2:02.22,Avery Schuh,,Augie Winter Invitational
Augustana (SD),10007690,200 Im,1,2:06.49,Ava Brogren,,Augustana vs. Omaha
Augustana (SD),10007690,200 Im,2,2:10.31,Nathalia Silva,,Augie Winter Invitational
Augustana (SD),10007690,200 Im,3,2:13.51,Ella Ward-Zeller,,Augie Winter Invitational
Augustana (SD),10007690,200 Im,4,2:14.02,Audrey Johnson,,Augie Winter Invitational
Augustana (SD),10007690,200 Im,5,2:14.96,Margaret Reed,,Augustana vs. Omaha
Augustana (SD),10007690,200 Im,6,2:15.17,Ylva Konings,,Augie Winter Invitational
Augustana (SD),10007690,200 Im,7,2:16.25,Maija Kangas,,Coyote Extravaganza
Augustana (SD),10007690,200 Im,8,2:24.10,Laura Lindsay,,Beagle Bunch versus The World
Augustana (SD),10007690,400 Im,1,4:41.87,Maija Kangas,,Augie Winter Invitational
Augustana (SD),10007690,400 Im,2,4:43.26,Ylva Konings,,Augie Winter Invitational
Augustana (SD),10007690,400 Im,3,4:44.17,Audrey Johnson,,Augie Winter Invitational
Augustana (SD),10007690,400 Im,4,4:50.25,Ella Ward-Zeller,,Coyote Extravaganza
Augustana (SD),10007690,400 Im,5,4:57.42,Payton Kollmorgen,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,1,24.30,Jisella Haskamp,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,2,24.33,Gracin Larson,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,3,24.56,Nathalia Silva,,Augustana vs. Omaha
Augustana (SD),10007690,50 Free,4,24.62,Maria Preuss,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,5,24.68,Kierstyn Nelson,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,6,24.97,Madelyn Buck,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,7,24.97,Avery Schuh,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,8,25.22,Sofia Hein,,Augustana vs. Saint Cloud Stat
Augustana (SD),10007690,50 Free,9,25.32,Lenja Osborne,,Augie Winter Invitational
Augustana (SD),10007690,50 Free,10,25.44,Ashley Peterson,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,1,5:12.26,Margaret Reed,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,2,5:16.26,Maija Kangas,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,3,5:18.79,Abbegael Nynas,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,4,5:20.05,Ylva Konings,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,5,5:20.17,Tova Blikre,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,6,5:23.04,Sofia Ospina Betancur,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,7,5:32.32,Gaja Valant,,Coyote Extravaganza
Augustana (SD),10007690,500 Free,8,5:32.51,Payton Kollmorgen,,Augie Winter Invitational
Augustana (SD),10007690,500 Free,9,5:56.13,Audrey Johnson,,Beagle Bunch versus The World
Barry,10034633,100 Back,1,58.44,Sofia Ristancev,,NSU Shark Invite
Barry,10034633,100 Back,2,1:00.34,Kyana Higgs,,IRSC vs Barry
Barry,10034633,100 Back,3,1:03.33,Addison Blackburn,,NSU Shark Invite
Barry,10034633,100 Back,4,1:05.20,Kate Rutledge,,IRSC vs Barry
Barry,10034633,100 Breast,1,1:06.92,Evelin ZBISKÓ,,IRSC vs Barry
Barry,10034633,100 Breast,2,1:13.02,Ava McCarthy,,Nova Southeastern vs Barry vs Florida Southern vs Miami
Barry,10034633,100 Fly,1,1:00.14,Addison Blackburn,,IRSC vs Barry
Barry,10034633,100 Fly,2,1:01.65,Jenna Beck,,NSU Shark Invite
Barry,10034633,100 Free,1,52.36,Evelin ZBISKÓ,,NSU Shark Invite
Barry,10034633,100 Free,2,54.90,Ethena Conzemius,,NSU Shark Invite
Barry,10034633,100 Free,3,56.18,Jenna Beck,,IRSC vs Barry
Barry,10034633,100 Free,4,56.26,Isabela Piragine,,Nova Southeastern vs Barry vs Florida Southern vs Miami
Barry,10034633,100 Free,5,56.27,Addison Blackburn,,IRSC vs Barry
Barry,10034633,100 Free,6,57.06,Ava McCarthy,,NSU Shark Invite
Barry,10034633,100 Free,7,1:00.41,Kauri Parsons,,Rollins Vs Barry
Barry,10034633,100 Free,8,1:00.95,Sofia Ristancev,,St. Thomas (FL) vs. Barry
Barry,10034633,100 Free,9,1:03.54,Julieta Cabrera,,St. Thomas (FL) vs. Barry
Barry,10034633,1000 Free,1,10:58.23,Kate Rutledge,,IRSC vs Barry
Barry,10034633,1000 Free,2,11:30.20,Kauri Parsons,,NSU Shark Invite
Barry,10034633,1650 Free,1,18:23.53,Kate Rutledge,,NSU Shark Invite
Barry,10034633,1650 Free,2,19:02.99,Kauri Parsons,,NSU Shark Invite
Barry,10034633,200 Back,1,2:05.18,Sofia Ristancev,,IRSC vs Barry
Barry,10034633,200 Back,2,2:17.80,Kyana Higgs,,IRSC vs Barry
Barry,10034633,200 Back,3,2:22.10,Kauri Parsons,,IRSC vs Barry
Barry,10034633,200 Back,4,2:25.23,Kate Rutledge,,Lynn vs. Barry
Barry,10034633,200 Free,1,1:59.88,Ethena Conzemius,,NSU Shark Invite
Barry,10034633,200 Free,2,2:01.41,Kate Rutledge,,IRSC vs Barry
Barry,10034633,200 Free,3,2:02.30,Kauri Parsons,,NSU Shark Invite
Barry,10034633,200 Free,4,2:02.82,Isabela Piragine,,Nova Southeastern vs Barry vs Florida Southern vs Miami
Barry,10034633,200 Free,5,2:05.13,Jenna Beck,,IRSC vs Barry
Barry,10034633,200 Im,1,2:06.49,Evelin ZBISKÓ,,NSU Shark Invite
Barry,10034633,200 Im,2,2:16.44,Sofia Ristancev,,IRSC vs Barry
Barry,10034633,200 Im,3,2:19.51,Kyana Higgs,,IRSC vs Barry
Barry,10034633,200 Im,4,2:23.10,Kauri Parsons,,IRSC vs Barry
Barry,10034633,50 Free,1,24.34,Evelin ZBISKÓ,,IRSC vs Barry
Barry,10034633,50 Free,2,24.85,Addison Blackburn,,IRSC vs Barry
Barry,10034633,50 Free,3,25.23,Ethena Conzemius,,IRSC vs Barry
Barry,10034633,50 Free,4,25.56,Jenna Beck,,IRSC vs Barry
Barry,10034633,50 Free,5,26.22,Ava McCarthy,,NSU Shark Invite
Barry,10034633,50 Free,6,26.27,Julieta Cabrera,,Nova Southeastern vs Barry vs Florida Southern vs Miami
Barry,10034633,50 Free,7,26.30,Sofia Ristancev,,IRSC vs Barry
Barry,10034633,50 Free,8,26.30,Kyana Higgs,,Nova Southeastern vs Barry vs Florida Southern vs Miami
Barry,10034633,50 Free,9,27.03,Kauri Parsons,,St. Thomas (FL) vs. Barry
Barry,10034633,50 Free,10,27.30,Isabela Piragine,,Nova Southeastern vs Barry vs Florida Southern vs Miami
Barry,10034633,500 Free,1,5:20.23,Kate Rutledge,,IRSC vs Barry
Barry,10034633,500 Free,2,5:31.29,Kauri Parsons,,NSU Shark Invite
Barton,10008686,100 Back,1,1:02.09,Kyliee Marshall,,King Invitational
Barton,10008686,100 Breast,1,1:10.28,Avril Villalobos,,King Invitational
Barton,10008686,100 Breast,2,1:10.64,Brianna Cafarelli,,King Invitational
Barton,10008686,100 Fly,1,1:00.13,Kristina Chudikova,,King Invitational
Barton,10008686,100 Fly,2,1:07.07,Brianna Cafarelli,,Barton vs. Chowan
Barton,10008686,100 Fly,3,1:07.79,Avril Villalobos,,East Carolina vs. Lynchburg vs. Barton
Barton,10008686,100 Free,1,54.29,Kristina Chudikova,,King Invitational
Barton,10008686,100 Free,2,54.53,Cali Younker,,King Invitational
Barton,10008686,1000 Free,1,12:04.93,Ryan Colburn,,King Invitational
Barton,10008686,1650 Free,1,20:01.53,Ryan Colburn,,King Invitational
Barton,10008686,200 Back,1,2:20.47,Kyliee Marshall,,King Invitational
Barton,10008686,200 Breast,1,2:34.76,Brianna Cafarelli,,King Invitational
Barton,10008686,200 Breast,2,2:34.80,Avril Villalobos,,King Invitational
Barton,10008686,200 Free,1,2:01.18,Cali Younker,,King Invitational
Barton,10008686,200 Free,2,2:05.91,Ryan Colburn,,King Invitational
Barton,10008686,200 Im,1,2:20.72,Brianna Cafarelli,,King Invitational
Barton,10008686,200 Im,2,2:24.74,Avril Villalobos,,King Invitational
Barton,10008686,400 Im,1,5:23.37,Brianna Cafarelli,,East Carolina vs. Lynchburg vs. Barton
Barton,10008686,50 Free,1,24.65,Cali Younker,,King Invitational
Barton,10008686,50 Free,2,24.81,Kristina Chudikova,,King Invitational
Barton,10008686,50 Free,3,25.76,Kyliee Marshall,,King Invitational
Barton,10008686,50 Free,4,27.23,Brianna Cafarelli,,East Carolina vs. Lynchburg vs. Barton
Barton,10008686,500 Free,1,5:41.80,Ryan Colburn,,King Invitational
Bentley,225,100 Back,1,1:00.35,Taylor White,,Gompei Invitational
Bentley,225,100 Back,2,1:02.05,Jada Guo,,Gompei Invitational
Bentley,225,100 Back,3,1:02.66,Brydie Olofson,,Gompei Invitational
Bentley,225,100 Back,4,1:03.82,Claudia Walker,,Gompei Invitational
Bentley,225,100 Back,5,1:04.88,Addie Pappentick,,Gompei Invitational
Bentley,225,100 Back,6,1:05.41,Sarah Griffith,,Gompei Invitational
Bentley,225,100 Back,7,1:06.46,Ashlee Favata,,Gompei Invitational
Bentley,225,100 Back,8,1:06.73,Katie Keegan,,Gompei Invitational
Bentley,225,100 Back,9,1:06.87,Denise Castanos,,Gompei Invitational
Bentley,225,100 Back,10,1:06.98,Ava Hapkiewicz,,Gompei Invitational
Bentley,225,100 Breast,1,1:05.92,Skyla Lang,,Gompei Invitational
Bentley,225,100 Breast,2,1:09.86,Samantha Jackson,,Gompei Invitational
Bentley,225,100 Breast,3,1:09.93,Grace Motisi,,Gompei Invitational
Bentley,225,100 Breast,4,1:11.00,Michelle Li,,Gompei Invitational
Bentley,225,100 Breast,5,1:13.30,Bella Montanari,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,100 Breast,6,1:18.46,Josie Nesta,,"Wheaton vs. Bentley, Wellesley"
Bentley,225,100 Breast,7,1:18.51,Caroline Cloxton,,Gompei Invitational
Bentley,225,100 Breast,8,1:22.20,Ava Hapkiewicz,,"Wheaton vs. Bentley, Wellesley"
Bentley,225,100 Breast,9,1:27.52,Maya Weil-Meggison,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,100 Fly,1,59.78,Caroline Ubert,,Gompei Invitational
Bentley,225,100 Fly,2,1:01.42,Fotini Anastasiadou,,Gompei Invitational
Bentley,225,100 Fly,3,1:01.56,Skyla Lang,,Bentley vs Keene State
Bentley,225,100 Fly,4,1:02.61,Josie Nesta,,Gompei Invitational
Bentley,225,100 Fly,5,1:04.09,Katie Keegan,,Gompei Invitational
Bentley,225,100 Fly,6,1:04.29,Lily Rice,,Saint Michael's vs. Bentley
Bentley,225,100 Fly,7,1:05.24,Brydie Olofson,,Gompei Invitational
Bentley,225,100 Fly,8,1:05.28,Rachel Thilow,,Gompei Invitational
Bentley,225,100 Fly,9,1:08.06,Ashlee Favata,,Bentley vs. Assumption
Bentley,225,100 Fly,10,1:09.15,Denise Castanos,,Gompei Invitational
Bentley,225,100 Free,1,55.92,Samantha Jackson,,Gompei Invitational
Bentley,225,100 Free,2,56.00,Fotini Anastasiadou,,Babson College v Bentley University
Bentley,225,100 Free,3,56.16,Taylor White,,Gompei Invitational
Bentley,225,100 Free,4,56.31,Grace Motisi,,Babson College v Bentley University
Bentley,225,100 Free,5,57.05,Brydie Olofson,,Gompei Invitational
Bentley,225,100 Free,6,57.29,Alicia Shatalov,,Gompei Invitational
Bentley,225,100 Free,7,57.39,Bella Montanari,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,100 Free,8,57.58,Caroline Cloxton,,Gompei Invitational
Bentley,225,100 Free,9,58.31,Jada Guo,,Bentley vs. Assumption
Bentley,225,100 Free,10,59.56,Addie Pappentick,,Babson College v Bentley University
Bentley,225,1000 Free,1,10:40.85,Taylor White,,Gompei Invitational
Bentley,225,1000 Free,2,11:11.73,Samantha Jackson,,Gompei Invitational
Bentley,225,1000 Free,3,11:12.52,Grace Motisi,,"Wheaton vs. Bentley, Wellesley"
Bentley,225,1000 Free,4,11:23.87,Cara Schwacke,,Gompei Invitational
Bentley,225,1000 Free,5,11:25.18,Claudia Walker,,Gompei Invitational
Bentley,225,1000 Free,6,11:27.17,Alicia Shatalov,,Gompei Invitational
Bentley,225,1000 Free,7,11:36.08,Caroline Cloxton,,Gompei Invitational
Bentley,225,1000 Free,8,11:53.72,Rachel Thilow,,Gompei Invitational
Bentley,225,1000 Free,9,12:06.09,Katie Keegan,,Bentley vs. Assumption
Bentley,225,1000 Free,10,12:19.53,Brinleigh Callahan,,Saint Michael's vs. Bentley
Bentley,225,1650 Free,1,17:37.06,Taylor White,,Gompei Invitational
Bentley,225,1650 Free,2,18:17.79,Samantha Jackson,,Gompei Invitational
Bentley,225,1650 Free,3,18:49.46,Alicia Shatalov,,Gompei Invitational
Bentley,225,1650 Free,4,18:52.90,Claudia Walker,,Gompei Invitational
Bentley,225,1650 Free,5,19:01.19,Cara Schwacke,,Gompei Invitational
Bentley,225,1650 Free,6,19:44.24,Rachel Thilow,,Gompei Invitational
Bentley,225,200 Back,1,2:10.00,Taylor White,,Gompei Invitational
Bentley,225,200 Back,2,2:11.99,Skyla Lang,,Saint Michael's vs. Bentley
Bentley,225,200 Back,3,2:15.28,Addie Pappentick,,Gompei Invitational
Bentley,225,200 Back,4,2:15.65,Claudia Walker,,Gompei Invitational
Bentley,225,200 Back,5,2:17.47,Jada Guo,,Gompei Invitational
Bentley,225,200 Back,6,2:19.34,Ashlee Favata,,Gompei Invitational
Bentley,225,200 Back,7,2:20.85,Katie Keegan,,Gompei Invitational
Bentley,225,200 Back,8,2:21.35,Ava Hapkiewicz,,Gompei Invitational
Bentley,225,200 Back,9,2:22.01,Sarah Griffith,,Gompei Invitational
Bentley,225,200 Back,10,2:24.05,Denise Castanos,,Gompei Invitational
Bentley,225,200 Breast,1,2:25.07,Skyla Lang,,Gompei Invitational
Bentley,225,200 Breast,2,2:27.94,Samantha Jackson,,Gompei Invitational
Bentley,225,200 Breast,3,2:32.14,Michelle Li,,Gompei Invitational
Bentley,225,200 Breast,4,2:34.17,Grace Motisi,,Gompei Invitational
Bentley,225,200 Breast,5,2:40.96,Josie Nesta,,Gompei Invitational
Bentley,225,200 Breast,6,2:54.69,Caroline Cloxton,,Gompei Invitational
Bentley,225,200 Breast,7,2:56.02,Ava Hapkiewicz,,"Wheaton vs. Bentley, Wellesley"
Bentley,225,200 Fly,1,2:14.52,Caroline Ubert,,Gompei Invitational
Bentley,225,200 Fly,2,2:18.43,Fotini Anastasiadou,,Gompei Invitational
Bentley,225,200 Fly,3,2:18.54,Josie Nesta,,Gompei Invitational
Bentley,225,200 Fly,4,2:24.91,Lily Rice,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,200 Fly,5,2:25.87,Rachel Thilow,,Gompei Invitational
Bentley,225,200 Fly,6,2:30.88,Ashlee Favata,,Saint Michael's vs. Bentley
Bentley,225,200 Fly,7,2:39.29,Denise Castanos,,"Wheaton vs. Bentley, Wellesley"
Bentley,225,200 Free,1,1:56.47,Taylor White,,Gompei Invitational
Bentley,225,200 Free,2,1:59.99,Samantha Jackson,,Gompei Invitational
Bentley,225,200 Free,3,2:02.38,Grace Motisi,,Bentley vs. Assumption
Bentley,225,200 Free,4,2:02.65,Alicia Shatalov,,Gompei Invitational
Bentley,225,200 Free,5,2:03.36,Fotini Anastasiadou,,"Wheaton vs. Bentley, Wellesley"
Bentley,225,200 Free,6,2:04.58,Claudia Walker,,Gompei Invitational
Bentley,225,200 Free,7,2:06.23,Addie Pappentick,,Gompei Invitational
Bentley,225,200 Free,8,2:06.85,Katie Keegan,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,200 Free,9,2:07.11,Caroline Cloxton,,Gompei Invitational
Bentley,225,200 Free,10,2:07.97,Brydie Olofson,,Gompei Invitational
Bentley,225,200 Im,1,2:07.08,Skyla Lang,,Gompei Invitational
Bentley,225,200 Im,2,2:13.74,Grace Motisi,,Gompei Invitational
Bentley,225,200 Im,3,2:14.98,Fotini Anastasiadou,,Gompei Invitational
Bentley,225,200 Im,4,2:19.87,Josie Nesta,,Gompei Invitational
Bentley,225,200 Im,5,2:20.46,Michelle Li,,Gompei Invitational
Bentley,225,200 Im,6,2:23.85,Ashlee Favata,,Gompei Invitational
Bentley,225,200 Im,7,2:24.11,Katie Keegan,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,200 Im,8,2:28.09,Lily Rice,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,200 Im,9,2:29.38,Sarah Griffith,,Gompei Invitational
Bentley,225,400 Im,1,4:34.02,Skyla Lang,,Gompei Invitational
Bentley,225,400 Im,2,4:48.90,Fotini Anastasiadou,,Gompei Invitational
Bentley,225,400 Im,3,5:00.26,Josie Nesta,,Gompei Invitational
Bentley,225,400 Im,4,5:03.34,Ashlee Favata,,Gompei Invitational
Bentley,225,400 Im,5,5:09.72,Michelle Li,,Bentley vs Keene State
Bentley,225,400 Im,6,5:12.66,Katie Keegan,,Brandeis vs Bentley
Bentley,225,50 Free,1,25.44,Fotini Anastasiadou,,Gompei Invitational
Bentley,225,50 Free,2,25.79,Bella Montanari,,Saint Michael's vs. Bentley
Bentley,225,50 Free,3,25.94,Samantha Jackson,,Gompei Invitational
Bentley,225,50 Free,4,26.37,Jada Guo,,Gompei Invitational
Bentley,225,50 Free,5,26.38,Caroline Ubert,,Gompei Invitational
Bentley,225,50 Free,6,26.41,Alicia Shatalov,,Gompei Invitational
Bentley,225,50 Free,7,26.43,Brydie Olofson,,Gompei Invitational
Bentley,225,50 Free,8,26.45,Grace Motisi,,"Wheaton vs. Bentley, Wellesley"
Bentley,225,50 Free,9,26.68,Taylor White,,Bentley vs Keene State
Bentley,225,50 Free,10,27.07,Ava Hapkiewicz,,Gompei Invitational
Bentley,225,500 Free,1,4:59.66,Grace Motisi,,Brandeis vs Bentley
Bentley,225,500 Free,2,5:11.71,Taylor White,,Gompei Invitational
Bentley,225,500 Free,3,5:24.87,Alicia Shatalov,,Gompei Invitational
Bentley,225,500 Free,4,5:24.99,Claudia Walker,,Gompei Invitational
Bentley,225,500 Free,5,5:30.01,Samantha Jackson,,Bentley vs. Assumption
Bentley,225,500 Free,6,5:30.14,Fotini Anastasiadou,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,500 Free,7,5:34.77,Cara Schwacke,,Gompei Invitational
Bentley,225,500 Free,8,5:41.52,Brinleigh Callahan,,"WPI,Bentley, Adelphi, Felician"
Bentley,225,500 Free,9,5:41.74,Caroline Cloxton,,Gompei Invitational
Bentley,225,500 Free,10,5:43.99,Rachel Thilow,,Gompei Invitational
Biola,384,100 Back,1,56.00,Allison Yancey,,La Verne Invitational
Biola,384,100 Back,2,57.42,Morgan Carles,,Azusa Pacific vs. C-M-S vs. Biola
Biola,384,100 Back,3,58.82,Kylie Montiel,,La Verne Invitational
Biola,384,100 Back,4,59.47,Savanna Taylor,,Azusa Pacific vs. C-M-S vs. Biola
Biola,384,100 Back,5,1:00.60,Angie Ahmadi-Kashani,,Biola University Intrasquad
Biola,384,100 Back,6,1:01.21,Chloe Colvard,,Biola vs SFU Day 2
Biola,384,100 Back,7,1:01.49,COCO Friedley,,Biola vs SFU Day 2
Biola,384,100 Back,8,1:02.17,Paige Fast,,Biola vs SFU Day 2
Biola,384,100 Back,9,1:02.36,Drew Johnston,,La Verne Invitational
Biola,384,100 Back,10,1:03.67,Julia Hill,,Biola University Intrasquad
Biola,384,100 Breast,1,1:05.76,Malia Ciolli,,La Verne Invitational
Biola,384,100 Breast,2,1:08.16,Lydia Hawthorne,,La Verne Invitational
Biola,384,100 Breast,3,1:09.61,Rachel Munch,,Triple Distance Invitational
Biola,384,100 Breast,4,1:09.70,Lauren Smith,,La Verne Invitational
Biola,384,100 Breast,5,1:10.28,COCO Friedley,,Bulldog Pentathlon 2025
Biola,384,100 Breast,6,1:10.31,Simei van Staden,,La Verne Invitational
Biola,384,100 Breast,7,1:11.86,Allison Yancey,,Bulldog Pentathlon 2025
Biola,384,100 Breast,8,1:12.32,Angie Ahmadi-Kashani,,Bulldog Pentathlon 2025
Biola,384,100 Breast,9,1:12.35,Addy McCullough,,Bulldog Pentathlon 2025
Biola,384,100 Breast,10,1:15.27,Morgan Carles,,Bulldog Pentathlon 2025
Biola,384,100 Fly,1,56.41,Allison Yancey,,La Verne Invitational
Biola,384,100 Fly,2,56.53,Emilee Elizondo,,La Verne Invitational
Biola,384,100 Fly,3,59.04,Kylie Montiel,,La Verne Invitational
Biola,384,100 Fly,4,59.42,Elizabeth Williams,,La Verne Invitational
