school_name,team_id,event,rank,time,swimmer,year,meet
Dordt University,10037824,100 Free,2,47.33,Micah Vande Vegte,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,100 Free,3,49.65,Pedro Henrique Brandao,,Augie Winter Invitational
Dordt University,10037824,100 Free,4,51.08,Micah Moore,,Augie Winter Invitational
Dordt University,10037824,100 Free,5,51.78,Carter Taylor,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,100 Free,6,52.08,Joao Rodrigues Goncalves,,Augie Winter Invitational
Dordt University,10037824,100 Free,7,54.12,Alec Oosterhuis,,GPAC Invitational
Dordt University,10037824,100 Free,8,54.41,Paul Roscoe,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,100 Free,9,54.78,Sam McIntyre,,Augie Winter Invitational
Dordt University,10037824,1000 Free,1,10:54.22,Micah Moore,,Morningside vs Dordt
Dordt University,10037824,1650 Free,1,18:33.59,Micah Moore,,Augie Winter Invitational
Dordt University,10037824,200 Breast,1,2:04.38,Pedro Henrique Brandao,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,200 Breast,2,2:25.65,Landon Thigpen,,Augie Winter Invitational
Dordt University,10037824,200 Fly,1,2:13.93,Sam McIntyre,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,200 Fly,2,2:26.11,Alec Oosterhuis,,Augie Winter Invitational
Dordt University,10037824,200 Free,1,1:45.03,Micah Vande Vegte,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,200 Free,2,1:53.56,Micah Moore,,GPAC Invitational
Dordt University,10037824,200 Free,3,1:59.75,Alec Oosterhuis,,Augie Winter Invitational
Dordt University,10037824,200 Free,4,2:00.23,Sam McIntyre,,Augie Winter Invitational
Dordt University,10037824,200 Free,5,2:10.43,Carter Taylor,,Morningside vs Dordt
Dordt University,10037824,200 Free,6,2:13.35,Joao Rodrigues Goncalves,,Morningside vs Dordt
Dordt University,10037824,200 Im,1,2:00.94,Pedro Henrique Brandao,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,200 Im,2,2:07.31,Landon Thigpen,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,200 Im,3,2:16.10,Micah Moore,,Morningside vs Dordt
Dordt University,10037824,50 Free,1,20.87,Marcus Seifert,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,50 Free,2,21.68,Micah Vande Vegte,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,50 Free,3,22.72,Carter Taylor,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,50 Free,4,22.95,Pedro Henrique Brandao,,Augie Winter Invitational
Dordt University,10037824,50 Free,5,23.21,Alec Oosterhuis,,Augie Winter Invitational
Dordt University,10037824,50 Free,6,23.22,Joao Rodrigues Goncalves,,Augie Winter Invitational
Dordt University,10037824,50 Free,7,24.05,Paul Roscoe,,Kansas Collegiate Athletic Conference Championships
Dordt University,10037824,50 Free,8,24.12,Sam McIntyre,,Augie Winter Invitational
Dordt University,10037824,50 Free,9,24.40,Micah Moore,,Augie Winter Invitational
Dordt University,10037824,50 Free,10,25.13,Landon Thigpen,,2026 Grinnell Invite
Dordt University,10037824,500 Free,1,5:10.01,Micah Moore,,Augie Winter Invitational
Dordt University,10037824,500 Free,2,5:18.95,Marcus Seifert,,2026 Grinnell Invite
Indiana Wesleyan University,10009088,100 Back,1,54.08,Dawson Lynch,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Back,2,57.00,Cole Hively,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Back,3,57.80,Gavin Barnes,,Indiana Wesleyan vs. Midway
Indiana Wesleyan University,10009088,100 Back,4,57.89,FABRIZZIO SANDOVAL,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,100 Back,5,58.43,David Marc Beatty,,13th Annual Fall Frenzy
Indiana Wesleyan University,10009088,100 Back,6,1:01.88,Nate Kryder,,13th Annual Fall Frenzy
Indiana Wesleyan University,10009088,100 Back,7,1:05.30,Ben Rosser,,Colonel Classic
Indiana Wesleyan University,10009088,100 Back,8,1:06.58,Austin Moore,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Back,9,1:08.51,William Lashure,,Colonel Classic
Indiana Wesleyan University,10009088,100 Breast,1,58.72,Xander Ankney,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Breast,2,58.75,Hudson Vonk,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Breast,3,59.90,Elijah Brown,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Breast,4,1:03.31,Grayson Wells,,"Bethel vs. Anderson, Indiana Wesleyan"
Indiana Wesleyan University,10009088,100 Breast,5,1:04.70,Gavin Barnes,,Dan Ross Invitational
Indiana Wesleyan University,10009088,100 Breast,6,1:04.92,William Lashure,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Breast,7,1:14.68,Kamron Freese,,Shawnee St @ IWU
Indiana Wesleyan University,10009088,100 Fly,1,54.35,Gavin Barnes,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Fly,2,54.94,Dawson Lynch,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,100 Fly,3,55.43,Nate Kryder,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Fly,4,56.17,Drew Hatfield,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Fly,5,56.90,Hudson Vonk,,"Bethel vs. Anderson, Indiana Wesleyan"
Indiana Wesleyan University,10009088,100 Fly,6,57.36,Grayson Wells,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Fly,7,57.38,Xander Ankney,,Colonel Classic
Indiana Wesleyan University,10009088,100 Fly,8,1:02.38,FABRIZZIO SANDOVAL,,Colonel Classic
Indiana Wesleyan University,10009088,100 Fly,9,1:06.95,Wilson Robling,,Dan Ross Invitational
Indiana Wesleyan University,10009088,100 Fly,10,1:09.54,Kamron Freese,,Indiana Wesleyan vs. Midway
Indiana Wesleyan University,10009088,100 Free,1,45.34,David Marc Beatty,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Free,2,48.80,Hudson Vonk,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Free,3,50.11,Elijah Zaugg,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Free,4,51.15,Gavin Barnes,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,100 Free,5,51.87,Alex Carnevale,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,100 Free,6,52.82,Dawson Lynch,,Colonel Classic
Indiana Wesleyan University,10009088,100 Free,7,53.55,Elijah Brown,,Dan Ross Invitational
Indiana Wesleyan University,10009088,100 Free,8,53.90,Cole Hively,,Indiana Wesleyan vs. Midway
Indiana Wesleyan University,10009088,100 Free,9,54.17,Nate Kryder,,Dan Ross Invitational
Indiana Wesleyan University,10009088,100 Free,10,54.28,Grayson Wells,,Indiana Wesleyan vs. Midway
Indiana Wesleyan University,10009088,1000 Free,1,10:26.94,Grayson Wells,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,1000 Free,2,10:38.39,Elijah Brown,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,1000 Free,3,11:14.18,David Marc Beatty,,Midway vs. Shawnee State vs. Indiana Wesleyan
Indiana Wesleyan University,10009088,1000 Free,4,11:33.46,Xander Ankney,,Colonel Classic
Indiana Wesleyan University,10009088,1000 Free,5,11:47.57,Gavin Barnes,,13th Annual Fall Frenzy
Indiana Wesleyan University,10009088,1000 Free,6,11:48.25,Wilson Robling,,Indiana Wesleyan vs. Midway
Indiana Wesleyan University,10009088,1000 Free,7,12:38.49,Kamron Freese,,"Hillsdale vs. Aquinas, IWU"
Indiana Wesleyan University,10009088,1000 Free,8,12:49.33,William Lashure,,Shawnee St @ IWU
Indiana Wesleyan University,10009088,1650 Free,1,17:19.11,Grayson Wells,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,1650 Free,2,17:46.89,Elijah Brown,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,1650 Free,3,18:35.42,David Marc Beatty,,Midway vs. Shawnee State vs. Indiana Wesleyan
Indiana Wesleyan University,10009088,1650 Free,4,19:03.74,Xander Ankney,,Colonel Classic
Indiana Wesleyan University,10009088,1650 Free,5,19:43.09,Wilson Robling,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,1650 Free,6,19:43.61,Gavin Barnes,,13th Annual Fall Frenzy
Indiana Wesleyan University,10009088,200 Back,1,1:57.10,Dawson Lynch,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Back,2,2:05.23,Cole Hively,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Back,3,2:06.72,Hudson Vonk,,Colonel Classic
Indiana Wesleyan University,10009088,200 Back,4,2:06.80,FABRIZZIO SANDOVAL,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,200 Breast,1,2:07.82,Hudson Vonk,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Breast,2,2:12.37,Xander Ankney,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Breast,3,2:14.40,Grayson Wells,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,200 Breast,4,2:24.33,Elijah Brown,,Colonel Classic
Indiana Wesleyan University,10009088,200 Breast,5,2:25.96,William Lashure,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Fly,1,2:02.16,Gavin Barnes,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Fly,2,2:02.33,Nate Kryder,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,200 Fly,3,2:04.23,Drew Hatfield,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Fly,4,2:19.60,Grayson Wells,,"Hillsdale vs. Aquinas, IWU"
Indiana Wesleyan University,10009088,200 Fly,5,2:35.26,Kamron Freese,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,200 Free,1,1:40.28,David Marc Beatty,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Free,2,1:51.71,FABRIZZIO SANDOVAL,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Free,3,1:52.15,Xander Ankney,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Free,4,1:54.38,Hudson Vonk,,Colonel Classic
Indiana Wesleyan University,10009088,200 Free,5,1:54.51,Elijah Zaugg,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Free,6,1:54.56,Grayson Wells,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,200 Free,7,1:58.22,Nate Kryder,,Indiana Wesleyan vs. Midway
Indiana Wesleyan University,10009088,200 Free,8,1:58.92,Alex Carnevale,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Free,9,2:00.03,Elijah Brown,,Campbellsville vs. IWU
Indiana Wesleyan University,10009088,200 Free,10,2:01.73,Ben Rosser,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Im,1,1:58.26,Hudson Vonk,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Im,2,1:59.89,Gavin Barnes,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Im,3,2:00.38,Grayson Wells,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Im,4,2:07.81,FABRIZZIO SANDOVAL,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,200 Im,5,2:08.38,Xander Ankney,,Colonel Classic
Indiana Wesleyan University,10009088,200 Im,6,2:10.41,Elijah Brown,,Colonel Classic
Indiana Wesleyan University,10009088,200 Im,7,2:12.38,Dawson Lynch,,13th Annual Fall Frenzy
Indiana Wesleyan University,10009088,200 Im,8,2:13.01,Drew Hatfield,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,200 Im,9,2:29.30,William Lashure,,13th Annual Fall Frenzy
Indiana Wesleyan University,10009088,400 Im,1,4:17.52,Grayson Wells,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,400 Im,2,4:46.05,FABRIZZIO SANDOVAL,,13th Annual Fall Frenzy
Indiana Wesleyan University,10009088,400 Im,3,5:34.22,Kamron Freese,,Shawnee St @ IWU
Indiana Wesleyan University,10009088,50 Free,1,21.26,David Marc Beatty,,NAIA National Championships
Indiana Wesleyan University,10009088,50 Free,2,22.48,Hudson Vonk,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,50 Free,3,22.55,Xander Ankney,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,50 Free,4,22.76,Alex Carnevale,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,50 Free,5,22.80,Elijah Zaugg,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,50 Free,6,23.38,Dawson Lynch,,"Bethel vs. Anderson, Indiana Wesleyan"
Indiana Wesleyan University,10009088,50 Free,7,23.45,Elijah Brown,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,50 Free,8,23.58,FABRIZZIO SANDOVAL,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,50 Free,9,23.59,Cole Hively,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,50 Free,10,23.93,Nate Kryder,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,500 Free,1,5:00.42,Elijah Brown,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,500 Free,2,5:26.39,Ben Rosser,,Mid-South Conference Championships
Indiana Wesleyan University,10009088,500 Free,3,5:32.42,Elijah Zaugg,,Shawnee St @ IWU
Indiana Wesleyan University,10009088,500 Free,4,5:32.90,Kamron Freese,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,500 Free,5,5:37.72,Wilson Robling,,Calvin Winter Invitational
Indiana Wesleyan University,10009088,500 Free,6,5:49.50,William Lashure,,Mid-South Conference Championships
Keiser University,339,100 Back,1,45.65,Isaiah Aleksenko,,Zippy Invitational
Keiser University,339,100 Back,2,47.66,Jet Fuhrmann,,Zippy Invitational
Keiser University,339,100 Back,3,48.52,Marcel Setlak,,NAIA National Championships
Keiser University,339,100 Back,4,48.59,Nicklas Pedersen,,Zippy Invitational
Keiser University,339,100 Back,5,52.12,Alex Menzel,,Zippy Invitational
Keiser University,339,100 Back,6,52.19,Yaron Mantin,,Zippy Invitational
Keiser University,339,100 Back,7,54.16,Jordan Pishko,,Ave Maria Last Chance Invite
Keiser University,339,100 Breast,1,52.18,Noel de Geus,,NAIA National Championships
Keiser University,339,100 Breast,2,56.14,Jet Fuhrmann,,Zippy Invitational
Keiser University,339,100 Breast,3,57.32,Austin Ackerman,,Zippy Invitational
Keiser University,339,100 Breast,4,57.92,Artur Berezkin,,The Sun Conference Championships
Keiser University,339,100 Breast,5,59.07,Jordan Pishko,,The Sun Conference Championships
Keiser University,339,100 Fly,1,45.21,Isaiah Aleksenko,,NAIA National Championships
Keiser University,339,100 Fly,2,47.86,Dawid Malik,,NAIA National Championships
Keiser University,339,100 Fly,3,47.99,Noel de Geus,,Zippy Invitational
Keiser University,339,100 Fly,4,48.33,Jet Fuhrmann,,Zippy Invitational
Keiser University,339,100 Fly,5,48.77,Marcel Setlak,,NAIA National Championships
Keiser University,339,100 Fly,6,48.84,Hanno Boeckmann,,The Sun Conference Championships
Keiser University,339,100 Fly,7,49.66,Nicklas Pedersen,,Zippy Invitational
Keiser University,339,100 Fly,8,52.21,Jayce Masters,,Keiser V Nova
Keiser University,339,100 Fly,9,53.42,Alex Menzel,,NAIA National Championships
Keiser University,339,100 Fly,10,53.78,Artur Berezkin,,Keiser V Barry 12426
Keiser University,339,100 Free,1,42.98,Jet Fuhrmann,,Zippy Invitational
Keiser University,339,100 Free,2,43.59,Isaiah Aleksenko,,The Sun Conference Championships
Keiser University,339,100 Free,3,44.22,Dawid Malik,,NAIA National Championships
Keiser University,339,100 Free,4,44.34,Hanno Boeckmann,,NAIA National Championships
Keiser University,339,100 Free,5,44.90,Carlos Trinidad Sancho,,NAIA National Championships
Keiser University,339,100 Free,6,46.14,Noel de Geus,,The Sun Conference Championships
Keiser University,339,100 Free,7,46.17,Alex Menzel,,Zippy Invitational
Keiser University,339,100 Free,8,46.71,Marcel Setlak,,Keiser V Barry 12426
Keiser University,339,100 Free,9,46.97,Yaron Mantin,,Zippy Invitational
Keiser University,339,100 Free,10,47.45,Mustafa Sevenay,,Zippy Invitational
Keiser University,339,1000 Free,1,9:24.84,Jamarr Bruno,,NAIA National Championships
Keiser University,339,1000 Free,2,9:27.16,Alex Menzel,,NAIA National Championships
Keiser University,339,1000 Free,3,9:40.40,Gerard Labernia Oms,,NAIA National Championships
Keiser University,339,1000 Free,4,9:41.13,Jarod Bruno,,Florida Atlantic vs. Keiser
Keiser University,339,1000 Free,5,10:10.33,Jayce Masters,,Zippy Invitational
Keiser University,339,1000 Free,6,10:36.94,Yaron Mantin,,IRSC vs Keiser vs Ave Maria
Keiser University,339,1650 Free,1,15:40.28,Jamarr Bruno,,NAIA National Championships
Keiser University,339,1650 Free,2,15:43.84,Alex Menzel,,The Sun Conference Championships
Keiser University,339,1650 Free,3,16:01.89,Gerard Labernia Oms,,NAIA National Championships
Keiser University,339,1650 Free,4,16:09.36,Jarod Bruno,,NAIA National Championships
Keiser University,339,1650 Free,5,16:55.58,Yaron Mantin,,Keiser V Barry 12426
Keiser University,339,1650 Free,6,17:03.13,Jayce Masters,,Zippy Invitational
Keiser University,339,200 Back,1,1:45.17,Isaiah Aleksenko,,Zippy Invitational
Keiser University,339,200 Back,2,1:46.36,Marcel Setlak,,NAIA National Championships
Keiser University,339,200 Back,3,1:46.88,Nicklas Pedersen,,NAIA National Championships
Keiser University,339,200 Back,4,1:51.71,Yaron Mantin,,NAIA National Championships
Keiser University,339,200 Back,5,1:57.23,Alex Menzel,,Keiser V Nova
Keiser University,339,200 Back,6,1:58.58,Jordan Pishko,,IRSC vs Keiser vs Ave Maria
Keiser University,339,200 Breast,1,1:56.47,Noel de Geus,,NAIA National Championships
Keiser University,339,200 Breast,2,2:03.76,Artur Berezkin,,NAIA National Championships
Keiser University,339,200 Breast,3,2:09.92,Austin Ackerman,,Zippy Invitational
Keiser University,339,200 Breast,4,2:10.17,Jordan Pishko,,The Sun Conference Championships
Keiser University,339,200 Fly,1,1:43.37,Isaiah Aleksenko,,NAIA National Championships
Keiser University,339,200 Fly,2,1:50.66,Jayce Masters,,NAIA National Championships
Keiser University,339,200 Fly,3,1:57.00,Mustafa Sevenay,,The Sun Conference Championships
Keiser University,339,200 Fly,4,1:57.05,Nicklas Pedersen,,Tampa vs. Keiser
Keiser University,339,200 Fly,5,1:57.09,Jet Fuhrmann,,The Sun Conference Championships
Keiser University,339,200 Fly,6,1:57.46,Alex Menzel,,Keiser V Nova
Keiser University,339,200 Fly,7,1:57.56,Jarod Bruno,,Zippy Invitational
Keiser University,339,200 Fly,8,2:00.96,Dawid Malik,,Tampa vs. Keiser
Keiser University,339,200 Free,1,1:37.41,Isaiah Aleksenko,,Zippy Invitational
Keiser University,339,200 Free,2,1:37.98,Carlos Trinidad Sancho,,NAIA National Championships
Keiser University,339,200 Free,3,1:38.30,Hanno Boeckmann,,NAIA National Championships
Keiser University,339,200 Free,4,1:39.24,Yaron Mantin,,NAIA National Championships
Keiser University,339,200 Free,5,1:40.51,Gerard Labernia Oms,,NAIA National Championships
Keiser University,339,200 Free,6,1:40.69,Jet Fuhrmann,,The Sun Conference Championships
Keiser University,339,200 Free,7,1:40.74,Dawid Malik,,Zippy Invitational
Keiser University,339,200 Free,8,1:41.35,Alex Menzel,,IRSC vs Keiser vs Ave Maria
Keiser University,339,200 Free,9,1:42.34,Marcel Setlak,,Keiser V Barry 12426
Keiser University,339,200 Free,10,1:43.54,Mustafa Sevenay,,Ave Maria Last Chance Invite
Keiser University,339,200 Im,1,1:44.48,Isaiah Aleksenko,,NAIA National Championships
Keiser University,339,200 Im,2,1:51.98,Alex Menzel,,The Sun Conference Championships
Keiser University,339,200 Im,3,1:52.63,Jet Fuhrmann,,The Sun Conference Championships
Keiser University,339,200 Im,4,1:53.69,Nicklas Pedersen,,Zippy Invitational
Keiser University,339,200 Im,5,1:54.24,Artur Berezkin,,Zippy Invitational
Keiser University,339,200 Im,6,1:54.91,Noel de Geus,,IRSC vs Keiser vs Ave Maria
Keiser University,339,200 Im,7,1:55.40,Mustafa Sevenay,,Zippy Invitational
Keiser University,339,200 Im,8,1:59.58,Gerard Labernia Oms,,Keiser V Barry 12426
Keiser University,339,200 Im,9,2:01.29,Jordan Pishko,,Keiser V Nova
Keiser University,339,200 Im,10,2:02.62,Jayce Masters,,Keiser V Barry 12426
Keiser University,339,400 Im,1,3:55.77,Alex Menzel,,NAIA National Championships
Keiser University,339,400 Im,2,4:04.07,Jayce Masters,,The Sun Conference Championships
Keiser University,339,400 Im,3,4:09.44,Mustafa Sevenay,,Zippy Invitational
Keiser University,339,400 Im,4,4:09.89,Jarod Bruno,,Zippy Invitational
Keiser University,339,400 Im,5,4:11.29,Gerard Labernia Oms,,Zippy Invitational
Keiser University,339,400 Im,6,4:11.66,Artur Berezkin,,NAIA National Championships
Keiser University,339,400 Im,7,4:17.68,Jordan Pishko,,The Sun Conference Championships
Keiser University,339,400 Im,8,4:20.41,Jamarr Bruno,,The Sun Conference Championships
Keiser University,339,50 Free,1,19.69,Jet Fuhrmann,,Zippy Invitational
Keiser University,339,50 Free,2,19.73,Noel de Geus,,NAIA National Championships
Keiser University,339,50 Free,3,19.96,Hanno Boeckmann,,NAIA National Championships
Keiser University,339,50 Free,4,20.37,Dawid Malik,,NAIA National Championships
Keiser University,339,50 Free,5,20.85,Isaiah Aleksenko,,The Sun Conference Championships
Keiser University,339,50 Free,6,21.19,Carlos Trinidad Sancho,,Keiser V Barry 12426
Keiser University,339,50 Free,7,21.46,Alex Menzel,,Zippy Invitational
Keiser University,339,50 Free,8,21.78,Austin Ackerman,,Zippy Invitational
Keiser University,339,50 Free,9,21.79,Yaron Mantin,,Zippy Invitational
Keiser University,339,50 Free,10,22.07,Marcel Setlak,,Tampa vs. Keiser
Keiser University,339,500 Free,1,4:28.80,Alex Menzel,,NAIA National Championships
Keiser University,339,500 Free,2,4:31.05,Jamarr Bruno,,NAIA National Championships
Keiser University,339,500 Free,3,4:33.36,Gerard Labernia Oms,,NAIA National Championships
Keiser University,339,500 Free,4,4:36.22,Carlos Trinidad Sancho,,NAIA National Championships
Keiser University,339,500 Free,5,4:36.76,Yaron Mantin,,Zippy Invitational
Keiser University,339,500 Free,6,4:37.89,Jarod Bruno,,NAIA National Championships
Keiser University,339,500 Free,7,4:38.09,Marcel Setlak,,Zippy Invitational
Keiser University,339,500 Free,8,4:44.37,Jayce Masters,,NAIA National Championships
Keiser University,339,500 Free,9,4:47.32,Mustafa Sevenay,,The Sun Conference Championships
Keiser University,339,500 Free,10,4:52.54,Austin Ackerman,,The Sun Conference Championships
Life University,10004766,100 Back,1,50.02,Bence Meresz,,Small College Championship Cup
Life University,10004766,100 Back,2,50.99,Carl Bönnemark,,SCAD Last chance
Life University,10004766,100 Back,3,51.90,Leo Guleryuz,,Small College Championship Cup
Life University,10004766,100 Back,4,53.09,Raffaele Urtiola Rojas,,The Sun Conference Championships
Life University,10004766,100 Back,5,54.72,Xavier Trovesi,,Thomas vs. Life
Life University,10004766,100 Back,6,56.84,Pablo Serra Ventura,,Life vs. Thomas  Senior Day
Life University,10004766,100 Back,7,59.33,Matthew Mahony,,Loyola (LA) vs. Life
Life University,10004766,100 Back,8,1:06.12,Meindert Dekkinga,,Thomas vs. Life
Life University,10004766,100 Breast,1,53.76,Bence Meresz,,NAIA National Championships
Life University,10004766,100 Breast,2,55.30,Xavier Trovesi,,Small College Championship Cup
Life University,10004766,100 Breast,3,57.03,Max Oppermann,,The Sun Conference Championships
Life University,10004766,100 Breast,4,1:00.30,Matthew Duchon,,Small College Championship Cup
Life University,10004766,100 Breast,5,1:00.60,Matthew Mahony,,Small College Championship Cup
Life University,10004766,100 Breast,6,1:01.47,Darrell Bethune,,Small College Championship Cup
Life University,10004766,100 Breast,7,1:02.26,Jacob Copeland,,Small College Championship Cup
Life University,10004766,100 Breast,8,1:04.63,Leo Guleryuz,,Thomas vs. Life
Life University,10004766,100 Breast,9,1:13.19,Amir Mendes,,Small College Championship Cup
Life University,10004766,100 Fly,1,50.77,Carl Bönnemark,,Small College Championship Cup
Life University,10004766,100 Fly,2,50.82,Rasmus Petersen,,SCAD Last chance
Life University,10004766,100 Fly,3,52.19,Von Veasey,,Small College Championship Cup
Life University,10004766,100 Fly,4,52.26,Tyler Braly,,Small College Championship Cup
Life University,10004766,100 Fly,5,52.60,Xavier Trovesi,,NAIA National Championships
Life University,10004766,100 Fly,6,54.53,Leo Guleryuz,,Thomas vs. Life
Life University,10004766,100 Fly,7,54.69,Darrell Bethune,,The Sun Conference Championships
Life University,10004766,100 Fly,8,55.51,Holden Neace,,The Sun Conference Championships
Life University,10004766,100 Fly,9,56.08,Mate Dort,,Small College Championship Cup
Life University,10004766,100 Fly,10,56.41,Arthur Colombiano Silva,,AMU vs. Barry vs. Life vs. New College
Life University,10004766,100 Free,1,45.80,Leo Guleryuz,,Small College Championship Cup
Life University,10004766,100 Free,2,46.17,Arthur Colombiano Silva,,The Sun Conference Championships
Life University,10004766,100 Free,3,46.31,Bence Meresz,,Small College Championship Cup
Life University,10004766,100 Free,4,46.84,Xavier Trovesi,,The Sun Conference Championships
Life University,10004766,100 Free,5,46.86,Raffaele Urtiola Rojas,,NAIA National Championships
Life University,10004766,100 Free,6,47.05,Rasmus Petersen,,Small College Championship Cup
Life University,10004766,100 Free,7,48.15,Carl Bönnemark,,The Sun Conference Championships
Life University,10004766,100 Free,8,48.49,Von Veasey,,The Sun Conference Championships
Life University,10004766,100 Free,9,48.73,Matthew Mahony,,The Sun Conference Championships
Life University,10004766,100 Free,10,48.89,Jacob Copeland,,Small College Championship Cup
Life University,10004766,1000 Free,1,9:42.53,Raffaele Urtiola Rojas,,SCAD Last chance
Life University,10004766,1000 Free,2,9:48.73,Mate Dort,,Life vs. William Carey vs. Brenau
Life University,10004766,1000 Free,3,9:59.93,Roger Ranea Vila,,Small College Championship Cup
Life University,10004766,1000 Free,4,11:17.35,Meindert Dekkinga,,Life vs. William Carey vs. Brenau
Life University,10004766,1650 Free,1,16:11.77,Raffaele Urtiola Rojas,,SCAD Last chance
Life University,10004766,1650 Free,2,16:18.91,Mate Dort,,Small College Championship Cup
Life University,10004766,1650 Free,3,16:42.09,Roger Ranea Vila,,Small College Championship Cup
Life University,10004766,200 Back,1,1:59.04,Carl Bönnemark,,Loyola (LA) vs. Life
Life University,10004766,200 Back,2,2:01.15,Pablo Serra Ventura,,Life vs. William Carey vs. Brenau
Life University,10004766,200 Back,3,2:01.75,Raffaele Urtiola Rojas,,Life vs. Thomas  Senior Day
Life University,10004766,200 Back,4,2:06.61,Meindert Dekkinga,,Small College Championship Cup
Life University,10004766,200 Back,5,2:15.30,Matthew Mahony,,Life vs. Thomas  Senior Day
Life University,10004766,200 Breast,1,1:58.97,Xavier Trovesi,,NAIA National Championships
Life University,10004766,200 Breast,2,2:03.45,Max Oppermann,,SCAD Last chance
Life University,10004766,200 Breast,3,2:15.96,Matthew Duchon,,Small College Championship Cup
Life University,10004766,200 Fly,1,1:54.89,Tyler Braly,,The Sun Conference Championships
Life University,10004766,200 Fly,2,1:57.20,Mate Dort,,Life vs. Thomas  Senior Day
Life University,10004766,200 Fly,3,2:06.66,Carl Bönnemark,,Life vs. William Carey vs. Brenau
Life University,10004766,200 Fly,4,2:06.83,Holden Neace,,The Sun Conference Championships
Life University,10004766,200 Free,1,1:39.55,Raffaele Urtiola Rojas,,Small College Championship Cup
Life University,10004766,200 Free,2,1:41.90,Arthur Colombiano Silva,,The Sun Conference Championships
Life University,10004766,200 Free,3,1:46.67,Max Oppermann,,The Sun Conference Championships
